study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp
PRJEB6518	SAMEA2592843	ERX497118	ERR531915	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531915/ERR531915.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531915/seqs_Stool518.1260395.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531915
PRJEB6518	SAMEA2592844	ERX497119	ERR531916	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531916/ERR531916.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531916/seqs_Stool21.1259846.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531916
PRJEB6518	SAMEA2592845	ERX497120	ERR531917	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531917/ERR531917.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531917/seqs_Saliva235.1260319.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531917
PRJEB6518	SAMEA2592846	ERX497121	ERR531918	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531918/ERR531918.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531918/seqs_Stool327.1259832.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531918
PRJEB6518	SAMEA2592847	ERX497122	ERR531919	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531919/ERR531919.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531919/seqs_Stool397.1260164.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531919
PRJEB6518	SAMEA2592848	ERX497123	ERR531920	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531920/ERR531920.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531920/seqs_Saliva73.1259631.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531920
PRJEB6518	SAMEA2592849	ERX497124	ERR531921	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531921/ERR531921.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531921/seqs_Stool68.1260270.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531921
PRJEB6518	SAMEA2592850	ERX497125	ERR531922	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531922/ERR531922.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531922/seqs_Saliva252.1260363.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531922
PRJEB6518	SAMEA2592851	ERX497126	ERR531923	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531923/ERR531923.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531923/seqs_Saliva58.1260391.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531923
PRJEB6518	SAMEA2592852	ERX497127	ERR531924	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531924/ERR531924.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531924/seqs_Stool37.1260008.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531924
PRJEB6518	SAMEA2592853	ERX497128	ERR531925	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531925/ERR531925.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531925/seqs_Stool308.1260289.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531925
PRJEB6518	SAMEA2592854	ERX497129	ERR531926	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531926/ERR531926.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531926/seqs_Stool546.1259907.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531926
PRJEB6518	SAMEA2592855	ERX497130	ERR531927	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531927/ERR531927.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531927/seqs_Saliva139.1260274.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531927
PRJEB6518	SAMEA2592856	ERX497131	ERR531928	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531928/ERR531928.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531928/seqs_Saliva8.1260052.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531928
PRJEB6518	SAMEA2592857	ERX497132	ERR531929	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531929/ERR531929.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531929/seqs_Saliva256.1259914.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531929
PRJEB6518	SAMEA2592858	ERX497133	ERR531930	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531930/ERR531930.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531930/seqs_Stool536.1260110.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531930
PRJEB6518	SAMEA2592859	ERX497134	ERR531931	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531931/ERR531931.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531931/seqs_Saliva13.1259682.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531931
PRJEB6518	SAMEA2592860	ERX497135	ERR531932	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531932/ERR531932.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531932/seqs_Stool519.1260390.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531932
PRJEB6518	SAMEA2592861	ERX497136	ERR531933	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531933/ERR531933.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531933/seqs_Stool320.1260018.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531933
PRJEB6518	SAMEA2592862	ERX497137	ERR531934	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531934/ERR531934.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531934/seqs_Saliva116.1260221.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531934
PRJEB6518	SAMEA2592863	ERX497138	ERR531935	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531935/ERR531935.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531935/seqs_Saliva270.1259862.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531935
PRJEB6518	SAMEA2592864	ERX497139	ERR531936	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531936/ERR531936.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531936/seqs_Saliva175.1260061.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531936
PRJEB6518	SAMEA2592865	ERX497140	ERR531937	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531937/ERR531937.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531937/seqs_Stool500.1260416.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531937
PRJEB6518	SAMEA2592866	ERX497141	ERR531938	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531938/ERR531938.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531938/seqs_Stool32.1260398.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531938
PRJEB6518	SAMEA2592867	ERX497142	ERR531939	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531939/ERR531939.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531939/seqs_Stool430.1259725.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531939
PRJEB6518	SAMEA2592868	ERX497143	ERR531940	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531940/ERR531940.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531940/seqs_Saliva205.1260336.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531940
PRJEB6518	SAMEA2592869	ERX497144	ERR531941	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531941/ERR531941.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531941/seqs_Stool234.1259801.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531941
PRJEB6518	SAMEA2592870	ERX497145	ERR531942	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531942/ERR531942.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531942/seqs_Stool309.1260303.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531942
PRJEB6518	SAMEA2592871	ERX497146	ERR531943	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531943/ERR531943.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531943/seqs_Stool448.1259730.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531943
PRJEB6518	SAMEA2592872	ERX497147	ERR531944	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531944/ERR531944.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531944/seqs_Saliva220.1260019.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531944
PRJEB6518	SAMEA2592873	ERX497148	ERR531945	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531945/ERR531945.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531945/seqs_Saliva50.1260419.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531945
PRJEB6518	SAMEA2592874	ERX497149	ERR531946	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531946/ERR531946.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531946/seqs_Saliva89.1260343.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531946
PRJEB6518	SAMEA2592875	ERX497150	ERR531947	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531947/ERR531947.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531947/seqs_Stool302.1260117.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531947
PRJEB6518	SAMEA2592876	ERX497151	ERR531948	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531948/ERR531948.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531948/seqs_Saliva137.1259716.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531948
PRJEB6518	SAMEA2592877	ERX497152	ERR531949	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531949/ERR531949.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531949/seqs_Stool360.1259952.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531949
PRJEB6518	SAMEA2592878	ERX497153	ERR531950	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531950/ERR531950.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531950/seqs_Saliva202.1260050.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531950
PRJEB6518	SAMEA2592879	ERX497154	ERR531951	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531951/ERR531951.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531951/seqs_Stool375.1259723.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531951
PRJEB6518	SAMEA2592880	ERX497155	ERR531952	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531952/ERR531952.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531952/seqs_Stool224.1259961.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531952
PRJEB6518	SAMEA2592881	ERX497156	ERR531953	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531953/ERR531953.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531953/seqs_Saliva32.1259665.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531953
PRJEB6518	SAMEA2592882	ERX497157	ERR531954	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531954/ERR531954.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531954/seqs_Stool491.1259978.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531954
PRJEB6518	SAMEA2592883	ERX497158	ERR531955	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531955/ERR531955.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531955/seqs_Stool353.1260283.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531955
PRJEB6518	SAMEA2592884	ERX497159	ERR531956	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531956/ERR531956.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531956/seqs_Stool464.1260024.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531956
PRJEB6518	SAMEA2592885	ERX497160	ERR531957	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531957/ERR531957.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531957/seqs_Stool137.1260414.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531957
PRJEB6518	SAMEA2592886	ERX497161	ERR531958	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531958/ERR531958.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531958/seqs_Stool164.1259912.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531958
PRJEB6518	SAMEA2592887	ERX497162	ERR531959	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531959/ERR531959.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531959/seqs_Saliva150.1259689.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531959
PRJEB6518	SAMEA2592888	ERX497163	ERR531960	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531960/ERR531960.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531960/seqs_Stool77.1259708.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531960
PRJEB6518	SAMEA2592889	ERX497164	ERR531961	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531961/ERR531961.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531961/seqs_Stool471.1259895.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531961
PRJEB6518	SAMEA2592890	ERX497165	ERR531962	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531962/ERR531962.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531962/seqs_Saliva201.1259948.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531962
PRJEB6518	SAMEA2592891	ERX497166	ERR531963	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531963/ERR531963.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531963/seqs_Stool93.1259654.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531963
PRJEB6518	SAMEA2592892	ERX497167	ERR531964	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531964/ERR531964.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531964/seqs_Stool209.1260264.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531964
PRJEB6518	SAMEA2592893	ERX497168	ERR531965	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531965/ERR531965.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531965/seqs_Stool112.1259979.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531965
PRJEB6518	SAMEA2592894	ERX497169	ERR531966	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531966/ERR531966.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531966/seqs_Stool218.1260413.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531966
PRJEB6518	SAMEA2592895	ERX497170	ERR531967	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531967/ERR531967.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531967/seqs_Saliva247.1260271.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531967
PRJEB6518	SAMEA2592896	ERX497171	ERR531968	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531968/ERR531968.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531968/seqs_Stool139.1260306.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531968
PRJEB6518	SAMEA2592897	ERX497172	ERR531969	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531969/ERR531969.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531969/seqs_Stool489.1259886.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531969
PRJEB6518	SAMEA2592898	ERX497173	ERR531970	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531970/ERR531970.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531970/seqs_Stool514.1260207.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531970
PRJEB6518	SAMEA2592899	ERX497174	ERR531971	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531971/ERR531971.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531971/seqs_Stool181.1260233.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531971
PRJEB6518	SAMEA2592900	ERX497175	ERR531972	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531972/ERR531972.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531972/seqs_Stool306.1260148.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531972
PRJEB6518	SAMEA2592901	ERX497176	ERR531973	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531973/ERR531973.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531973/seqs_Saliva251.1260266.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531973
PRJEB6518	SAMEA2592902	ERX497177	ERR531974	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531974/ERR531974.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531974/seqs_Stool294.1259786.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531974
PRJEB6518	SAMEA2592903	ERX497178	ERR531975	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531975/ERR531975.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531975/seqs_Stool118.1259997.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531975
PRJEB6518	SAMEA2592904	ERX497179	ERR531976	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531976/ERR531976.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531976/seqs_Stool352.1260145.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531976
PRJEB6518	SAMEA2592905	ERX497180	ERR531977	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531977/ERR531977.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531977/seqs_Saliva133.1259645.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531977
PRJEB6518	SAMEA2592906	ERX497181	ERR531978	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531978/ERR531978.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531978/seqs_Stool526.1259861.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531978
PRJEB6518	SAMEA2592907	ERX497182	ERR531979	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531979/ERR531979.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531979/seqs_Stool67.1260412.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531979
PRJEB6518	SAMEA2592908	ERX497183	ERR531980	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531980/ERR531980.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531980/seqs_Saliva190.1259667.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531980
PRJEB6518	SAMEA2592909	ERX497184	ERR531981	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531981/ERR531981.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531981/seqs_Saliva122.1259906.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531981
PRJEB6518	SAMEA2592910	ERX497185	ERR531982	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531982/ERR531982.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531982/seqs_Stool381.1260118.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531982
PRJEB6518	SAMEA2592911	ERX497186	ERR531983	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531983/ERR531983.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531983/seqs_Saliva61.1260411.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531983
PRJEB6518	SAMEA2592912	ERX497187	ERR531984	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531984/ERR531984.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531984/seqs_Saliva92.1259992.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531984
PRJEB6518	SAMEA2592913	ERX497188	ERR531985	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531985/ERR531985.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531985/seqs_Stool140.1259871.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531985
PRJEB6518	SAMEA2592914	ERX497189	ERR531986	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531986/ERR531986.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531986/seqs_Stool116.1260187.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531986
PRJEB6518	SAMEA2592915	ERX497190	ERR531987	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531987/ERR531987.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531987/seqs_Saliva112.1259905.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531987
PRJEB6518	SAMEA2592916	ERX497191	ERR531988	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531988/ERR531988.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531988/seqs_Saliva125.1259629.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531988
PRJEB6518	SAMEA2592917	ERX497192	ERR531989	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531989/ERR531989.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531989/seqs_Saliva194.1259928.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531989
PRJEB6518	SAMEA2592918	ERX497193	ERR531990	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531990/ERR531990.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531990/seqs_Stool356.1259858.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531990
PRJEB6518	SAMEA2592919	ERX497194	ERR531991	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531991/ERR531991.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531991/seqs_Saliva178.1260219.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531991
PRJEB6518	SAMEA2592920	ERX497195	ERR531992	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR531/ERR531992/ERR531992.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR531/ERR531992/seqs_Saliva276.1259888.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR531/ERR531992
