Run,Assay Type,AvgSpotLen,BioProject,BioSample,BioSampleModel,Center Name,collection_date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,env_broad_scale,env_local_scale,env_medium,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host,Instrument,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,MBases,MBytes,Organism,Platform,ReleaseDate,sample_acc,Sample Name,SRA Study,isol_growth_condt,strain,num_replicons,ref_biomaterial,host_subject_id,source_material_ID,Cultivar,Ecotype,isolate
SRR9219947,WGS,258,PRJNA544527,SAMN11848797,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,05-Sep-2015,public,"fastq,realign,sra,wgmlst_sig","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5990508,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,am_0111_0076_h4,PAIRED,RANDOM,GENOMIC,55,25,Escherichia coli,ILLUMINA,2019-07-31T00:00:00Z,SRS4895678,am_0111_0076_h4,SRP200548,missing,BIOML-A200,missing,missing,,,,,
SRR9219948,WGS,264,PRJNA544527,SAMN11849046,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,19-Feb-2016,public,"fastq,realign,sra,wgmlst_sig","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5990507,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,cx_0004_0072_f7,PAIRED,RANDOM,GENOMIC,77,34,Escherichia coli,ILLUMINA,2019-07-31T00:00:00Z,SRS4895676,cx_0004_0072_f7,SRP200548,missing,BIOML-A449,missing,missing,,,,,
SRR9219949,WGS,280,PRJNA544527,SAMN11848798,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,05-Sep-2015,public,"fastq,realign,sra,wgmlst_sig","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5990506,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,am_0111_0080_a2,PAIRED,RANDOM,GENOMIC,137,57,Escherichia coli,ILLUMINA,2019-07-31T00:00:00Z,SRS4895677,am_0111_0080_a2,SRP200548,missing,BIOML-A201,missing,missing,,,,,
SRR9219950,WGS,266,PRJNA544527,SAMN11849045,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,19-Feb-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5990505,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,cx_0004_0072_f12,PAIRED,RANDOM,GENOMIC,70,31,Escherichia coli,ILLUMINA,2019-07-31T00:00:00Z,SRS4895675,cx_0004_0072_f12,SRP200548,missing,BIOML-A448,missing,missing,,,,,
SRR9219951,WGS,261,PRJNA544527,SAMN11848799,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,05-Sep-2015,public,"fastq,realign,sra,wgmlst_sig","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5990504,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,am_0111_0080_b2,PAIRED,RANDOM,GENOMIC,918,375,Escherichia coli,ILLUMINA,2019-07-31T00:00:00Z,SRS4895674,am_0111_0080_b2,SRP200548,missing,BIOML-A202,missing,missing,,,,,
SRR9219952,WGS,279,PRJNA544527,SAMN11848597,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,12-May-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5990503,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,am_0224_0084_e7,PAIRED,RANDOM,GENOMIC,819,326,Enterococcus raffinosus,ILLUMINA,2019-07-31T00:00:00Z,SRS4895673,am_0224_0084_e7,SRP200548,missing,BIOML-A1,missing,missing,,,,,
SRR9219953,WGS,254,PRJNA544527,SAMN11848598,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,01-Apr-2015,public,"fastq,realign,sra,wgmlst_sig","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5990502,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,af_0058_0038_h2,PAIRED,RANDOM,GENOMIC,616,231,Escherichia coli,ILLUMINA,2019-07-31T00:00:00Z,SRS4895672,af_0058_0038_h2,SRP200548,missing,BIOML-A1,missing,missing,,,,,
SRR9219954,WGS,279,PRJNA544527,SAMN11848595,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,11-Jan-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5990501,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,am_0171_0090_f1,PAIRED,RANDOM,GENOMIC,1657,646,Enterococcus mundtii,ILLUMINA,2019-07-31T00:00:00Z,SRS4895671,am_0171_0090_f1,SRP200548,missing,BIOML-A12,missing,missing,,,,,
SRR9219955,WGS,280,PRJNA544527,SAMN11848596,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,11-Jan-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5990500,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,am_0171_0090_f7,PAIRED,RANDOM,GENOMIC,1402,556,Enterococcus mundtii,ILLUMINA,2019-07-31T00:00:00Z,SRS4895670,am_0171_0090_f7,SRP200548,missing,BIOML-A13,missing,missing,,,,,
SRR9219956,WGS,251,PRJNA544527,SAMN11848524,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,15-Jan-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5990499,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,an_0080_0048_e8,PAIRED,RANDOM,GENOMIC,2808,1029,Enterococcus hirae,ILLUMINA,2019-07-31T00:00:00Z,SRS4895668,an_0080_0048_e8,SRP200548,missing,BIOML-A27,missing,missing,,,,,
SRR9219957,WGS,248,PRJNA544527,SAMN11848523,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,15-Jan-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5990498,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,an_0080_0048_e7,PAIRED,RANDOM,GENOMIC,1028,379,Enterococcus hirae,ILLUMINA,2019-07-31T00:00:00Z,SRS4895669,an_0080_0048_e7,SRP200548,missing,BIOML-A26,missing,missing,,,,,
SRR9219958,WGS,243,PRJNA544527,SAMN11848454,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,11-Jan-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5990497,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,am_0171_0074_d5,PAIRED,RANDOM,GENOMIC,1218,554,Enterococcus durans,ILLUMINA,2019-07-31T00:00:00Z,SRS4895667,am_0171_0074_d5,SRP200548,missing,BIOML-A42,missing,missing,,,,,
SRR9219959,WGS,248,PRJNA544527,SAMN11848453,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,11-Jan-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5990496,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,am_0171_0074_d3,PAIRED,RANDOM,GENOMIC,436,201,Enterococcus durans,ILLUMINA,2019-07-31T00:00:00Z,SRS4895666,am_0171_0074_d3,SRP200548,missing,BIOML-A41,missing,missing,,,,,
SRR9219960,WGS,248,PRJNA544527,SAMN11848452,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,11-Jan-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5990495,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,am_0171_0074_d2,PAIRED,RANDOM,GENOMIC,1067,490,Enterococcus durans,ILLUMINA,2019-07-31T00:00:00Z,SRS4895665,am_0171_0074_d2,SRP200548,missing,BIOML-A40,missing,missing,,,,,
SRR9219961,WGS,253,PRJNA544527,SAMN11848451,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,11-Jan-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5990494,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,am_0171_0074_b5,PAIRED,RANDOM,GENOMIC,1171,527,Enterococcus durans,ILLUMINA,2019-07-31T00:00:00Z,SRS4895664,am_0171_0074_b5,SRP200548,missing,BIOML-A39,missing,missing,,,,,
SRR9219962,WGS,250,PRJNA544527,SAMN11848450,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,11-Jan-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5990493,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,am_0171_0074_b4,PAIRED,RANDOM,GENOMIC,491,226,Enterococcus durans,ILLUMINA,2019-07-31T00:00:00Z,SRS4895663,am_0171_0074_b4,SRP200548,missing,BIOML-A38,missing,missing,,,,,
SRR9219963,WGS,258,PRJNA544527,SAMN11848449,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,11-Jan-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5990492,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,am_0171_0074_b2,PAIRED,RANDOM,GENOMIC,295,136,Enterococcus durans,ILLUMINA,2019-07-31T00:00:00Z,SRS4895662,am_0171_0074_b2,SRP200548,missing,BIOML-A37,missing,missing,,,,,
SRR9219964,WGS,215,PRJNA544527,SAMN11848448,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,11-Jan-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5990491,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,am_0171_0074_a6,PAIRED,RANDOM,GENOMIC,33,17,Enterococcus durans,ILLUMINA,2019-07-31T00:00:00Z,SRS4895661,am_0171_0074_a6,SRP200548,missing,BIOML-A36,missing,missing,,,,,
SRR9219965,WGS,260,PRJNA544527,SAMN11848447,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,11-Jan-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5990490,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,am_0171_0074_a5,PAIRED,RANDOM,GENOMIC,226,104,Enterococcus durans,ILLUMINA,2019-07-31T00:00:00Z,SRS4895660,am_0171_0074_a5,SRP200548,missing,BIOML-A35,missing,missing,,,,,
SRR9219966,WGS,250,PRJNA544527,SAMN11848446,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,11-Jan-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5990489,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,am_0171_0074_a2,PAIRED,RANDOM,GENOMIC,134,63,Enterococcus durans,ILLUMINA,2019-07-31T00:00:00Z,SRS4895659,am_0171_0074_a2,SRP200548,missing,BIOML-A34,missing,missing,,,,,
SRR9219967,WGS,273,PRJNA544527,SAMN11848445,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,11-Jan-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5990488,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,am_0171_0068_g4,PAIRED,RANDOM,GENOMIC,564,232,Enterococcus durans,ILLUMINA,2019-07-31T00:00:00Z,SRS4895658,am_0171_0068_g4,SRP200548,missing,BIOML-A33,missing,missing,,,,,
SRR9219968,WGS,268,PRJNA544527,SAMN11849049,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,19-Feb-2016,public,"fastq,realign,sra,wgmlst_sig","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5990487,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,cx_0004_0072_g10,PAIRED,RANDOM,GENOMIC,103,46,Escherichia coli,ILLUMINA,2019-07-31T00:00:00Z,SRS4895657,cx_0004_0072_g10,SRP200548,missing,BIOML-A452,missing,missing,,,,,
SRR9219969,WGS,266,PRJNA544527,SAMN11848803,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,05-Sep-2015,public,"fastq,realign,sra,wgmlst_sig","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5990486,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,am_0111_0080_c5,PAIRED,RANDOM,GENOMIC,1637,661,Escherichia coli,ILLUMINA,2019-07-31T00:00:00Z,SRS4895656,am_0111_0080_c5,SRP200548,missing,BIOML-A206,missing,missing,,,,,
SRR9219970,WGS,270,PRJNA544527,SAMN11849052,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,19-Feb-2016,public,"fastq,realign,sra,wgmlst_sig","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5990485,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,cx_0004_0072_g9,PAIRED,RANDOM,GENOMIC,137,61,Escherichia coli,ILLUMINA,2019-07-31T00:00:00Z,SRS4895655,cx_0004_0072_g9,SRP200548,missing,BIOML-A455,missing,missing,,,,,
SRR9219971,WGS,266,PRJNA544527,SAMN11848804,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,05-Sep-2015,public,"fastq,realign,sra,wgmlst_sig","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5990484,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,am_0111_0080_c6,PAIRED,RANDOM,GENOMIC,879,356,Escherichia coli,ILLUMINA,2019-07-31T00:00:00Z,SRS4895654,am_0111_0080_c6,SRP200548,missing,BIOML-A207,missing,missing,,,,,
SRR9219972,WGS,281,PRJNA544527,SAMN11848846,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,11-Jan-2016,public,"fastq,realign,sra,wgmlst_sig","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5990483,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,am_0171_0060_h1,PAIRED,RANDOM,GENOMIC,887,345,Escherichia coli,ILLUMINA,2019-07-31T00:00:00Z,SRS4895653,am_0171_0060_h1,SRP200548,missing,BIOML-A249,missing,missing,,,,,
SRR9219973,WGS,272,PRJNA544527,SAMN11849051,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,19-Feb-2016,public,"fastq,realign,sra,wgmlst_sig","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5990482,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,cx_0004_0072_g8,PAIRED,RANDOM,GENOMIC,114,49,Escherichia coli,ILLUMINA,2019-07-31T00:00:00Z,SRS4895652,cx_0004_0072_g8,SRP200548,missing,BIOML-A454,missing,missing,,,,,
SRR9219974,WGS,267,PRJNA544527,SAMN11849054,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,19-Feb-2016,public,"fastq,realign,sra,wgmlst_sig","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5990481,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,cx_0004_0072_h8,PAIRED,RANDOM,GENOMIC,91,41,Escherichia coli,ILLUMINA,2019-07-31T00:00:00Z,SRS4895651,cx_0004_0072_h8,SRP200548,missing,BIOML-A457,missing,missing,,,,,
SRR9219975,WGS,265,PRJNA544527,SAMN11849053,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,19-Feb-2016,public,"fastq,realign,sra,wgmlst_sig","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5990480,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,cx_0004_0072_h10,PAIRED,RANDOM,GENOMIC,68,31,Escherichia coli,ILLUMINA,2019-07-31T00:00:00Z,SRS4895650,cx_0004_0072_h10,SRP200548,missing,BIOML-A456,missing,missing,,,,,
SRR9219976,WGS,272,PRJNA544527,SAMN11848123,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,11-Jan-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5990479,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,am_0171_0051_g3,PAIRED,RANDOM,GENOMIC,390,148,Bifidobacterium pseudocatenulatum,ILLUMINA,2019-07-31T00:00:00Z,SRS4895649,am_0171_0051_g3,SRP200548,missing,BIOML-A26,missing,missing,,,,,
SRR9219977,WGS,275,PRJNA544527,SAMN11848124,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,11-Jan-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5990478,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,am_0171_0051_g4,PAIRED,RANDOM,GENOMIC,720,274,Bifidobacterium pseudocatenulatum,ILLUMINA,2019-07-31T00:00:00Z,SRS4895648,am_0171_0051_g4,SRP200548,missing,BIOML-A27,missing,missing,,,,,
SRR9219978,WGS,278,PRJNA544527,SAMN11848338,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,09-Dec-2015,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5990477,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,av_0103_0014_c11-BIS,PAIRED,RANDOM,GENOMIC,866,356,Clostridium beijerinckii,ILLUMINA,2019-07-31T00:00:00Z,SRS4895647,av_0103_0014_c11-BIS,SRP200548,missing,BIOML-A4,missing,missing,,,,,
SRR9219979,WGS,279,PRJNA544527,SAMN11848337,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,09-Dec-2015,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5990476,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,av_0103_0014_b5,PAIRED,RANDOM,GENOMIC,958,394,Clostridium beijerinckii,ILLUMINA,2019-07-31T00:00:00Z,SRS4895646,av_0103_0014_b5,SRP200548,missing,BIOML-A3,missing,missing,,,,,
SRR9219980,WGS,283,PRJNA544527,SAMN11848340,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,09-Dec-2015,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5990475,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,av_0103_0014_f2,PAIRED,RANDOM,GENOMIC,591,245,Clostridium beijerinckii,ILLUMINA,2019-07-31T00:00:00Z,SRS4895645,av_0103_0014_f2,SRP200548,missing,BIOML-A6,missing,missing,,,,,
SRR9219981,WGS,279,PRJNA544527,SAMN11848339,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,09-Dec-2015,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5990474,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,av_0103_0014_e7,PAIRED,RANDOM,GENOMIC,941,387,Clostridium beijerinckii,ILLUMINA,2019-07-31T00:00:00Z,SRS4895644,av_0103_0014_e7,SRP200548,missing,BIOML-A5,missing,missing,,,,,
SRR9219982,WGS,283,PRJNA544527,SAMN11848342,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,09-Dec-2015,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5990473,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,av_0103_0014_g1,PAIRED,RANDOM,GENOMIC,825,339,Clostridium beijerinckii,ILLUMINA,2019-07-31T00:00:00Z,SRS4895643,av_0103_0014_g1,SRP200548,missing,BIOML-A8,missing,missing,,,,,
SRR9219983,WGS,279,PRJNA544527,SAMN11848341,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,09-Dec-2015,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5990472,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,av_0103_0014_f3,PAIRED,RANDOM,GENOMIC,925,380,Clostridium beijerinckii,ILLUMINA,2019-07-31T00:00:00Z,SRS4895642,av_0103_0014_f3,SRP200548,missing,BIOML-A7,missing,missing,,,,,
SRR9219985,WGS,269,PRJNA544527,SAMN11848984,"MIGS.ba,MIGS/MIMS/MIMARKS.human-gut",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,11-Jan-2016,public,"fastq,realign,sra,wgmlst_sig","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",bodily fluid material biome [ENVO:02000019],excreta material [ENVO:02000022],fecal material [ENVO:00002003],SRX5990470,USA,North America,USA:Boston,Homo sapiens,NextSeq 500,42.36 N 71.06 W,bj_0095_0060_g6,PAIRED,RANDOM,GENOMIC,1030,396,Escherichia coli,ILLUMINA,2019-07-31T00:00:00Z,SRS4895640,bj_0095_0060_g6,SRP200548,missing,BIOML-A387,missing,missing,,,,,
